Class,precision,recall,f1-score,support,Classifier,Config_IMG_WIDTH,Config_IMG_HEIGHT,Config_BATCH_SIZE,Config_EPOCHS,Config_SEED,Config_DATASET,Config_train_data_dir,Config_validation_data_dir,Config_k,Config_num_iterations,Config_learning_rate,Config_regularization,Config_batch_size,Config_num_models,Config_mse_threshold,Config_attack_type,Config_evaluation,Config_source_class,Config_target_class,Config_steps_per_epoch_train,Config_steps_per_epoch_val
Class 35,0.6666666666666666,0.49504950495049505,0.5681818181818182,101.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 36,0.7241379310344828,0.28378378378378377,0.4077669902912622,74.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 37,0.7708333333333334,0.74,0.7551020408163266,50.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 38,0.497907949790795,0.43037974683544306,0.46168768186226966,553.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 39,0.8181818181818182,0.8114754098360656,0.8148148148148149,122.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 40,0.4265536723163842,0.36561743341404357,0.39374185136897,413.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 41,0.48120300751879697,0.4549763033175355,0.46772228989037756,422.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 42,0.5393258426966292,0.3372365339578454,0.414985590778098,427.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
accuracy,0.5534741144414169,0.5534741144414169,0.5534741144414169,0.5534741144414169,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
macro avg,0.544517143870518,0.5055553209346445,0.5163861984550997,11744.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
weighted avg,0.5649869918062699,0.5534741144414169,0.5520100240964939,11744.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 0,0.30337078651685395,0.421875,0.3529411764705882,64.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 1,0.36622073578595316,0.6636363636363637,0.47198275862068967,660.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 2,0.5969125214408233,0.5621970920840065,0.579034941763727,619.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 3,0.45605700712589076,0.4897959183673469,0.47232472324723246,392.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 4,0.9459041731066461,0.9488372093023256,0.9473684210526316,645.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 5,0.856175972927242,0.7796610169491526,0.8161290322580647,649.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 6,0.625,0.7926829268292683,0.6989247311827957,246.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 7,0.5158730158730159,0.33163265306122447,0.40372670807453415,196.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 8,0.6144578313253012,0.408,0.4903846153846153,125.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 9,0.769811320754717,0.6053412462908012,0.6777408637873754,337.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 10,0.5701149425287356,0.6888888888888889,0.6238993710691825,360.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 11,0.24561403508771928,0.23333333333333334,0.2393162393162393,60.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 12,0.42785445420326224,0.4899425287356322,0.45679839249832555,696.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 13,0.5172413793103449,0.5056179775280899,0.5113636363636364,89.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 14,0.6436781609195402,0.49557522123893805,0.56,113.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 15,0.3979591836734694,0.4148936170212766,0.40625,94.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 16,0.46875,0.5208333333333334,0.493421052631579,144.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 17,0.4634146341463415,0.25,0.3247863247863248,76.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 18,0.5542521994134897,0.4305239179954442,0.4846153846153846,439.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 19,0.7142857142857143,0.6756756756756757,0.6944444444444444,185.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 20,0.45,0.38571428571428573,0.41538461538461535,70.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 21,0.5470085470085471,0.39263803680981596,0.4571428571428572,163.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 22,0.5178571428571429,0.3815789473684211,0.4393939393939394,76.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 23,0.41431670281995664,0.46472019464720193,0.4380733944954129,411.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 24,0.5,0.3533834586466165,0.41409691629955947,133.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 25,0.5639810426540285,0.49583333333333335,0.5277161862527715,240.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 26,0.7837837837837838,0.7837837837837838,0.7837837837837838,74.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 27,0.49363057324840764,0.7311320754716981,0.5893536121673004,212.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 28,0.5086206896551724,0.43703703703703706,0.47011952191235057,135.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 29,0.6184834123222749,0.6997319034852547,0.6566037735849056,373.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 30,0.6057692307692307,0.5,0.5478260869565217,126.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 31,0.5230769230769231,0.5074626865671642,0.5151515151515151,67.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 32,0.7523277467411545,0.6443381180223285,0.6941580756013745,627.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 33,0.5517241379310345,0.5783132530120482,0.5647058823529413,83.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 34,0.45598591549295775,0.4295190713101161,0.4423569598633647,603.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 35,0.5643564356435643,0.5643564356435643,0.5643564356435643,101.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 36,0.7575757575757576,0.33783783783783783,0.46728971962616817,74.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 37,0.7954545454545454,0.7,0.7446808510638298,50.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 38,0.4796905222437137,0.4484629294755877,0.46355140186915883,553.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 39,0.8347107438016529,0.8278688524590164,0.8312757201646092,122.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 40,0.42492917847025496,0.36319612590799033,0.391644908616188,413.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 41,0.5047169811320755,0.5071090047393365,0.5059101654846336,422.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 42,0.583941605839416,0.3747072599531616,0.4564907275320971,427.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
accuracy,0.561733651226158,0.561733651226158,0.561733651226158,0.561733651226158,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
macro avg,0.5647648764406199,0.5259922918952722,0.5368958108816473,11744.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
weighted avg,0.5768167966482073,0.561733651226158,0.5619203409364102,11744.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Clean,,,857,367
Class 0,0.36,0.5625,0.43902439024390244,64.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 1,0.40372670807453415,0.6893939393939394,0.5092333519865696,660.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 2,0.643879173290938,0.654281098546042,0.6490384615384616,619.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 3,0.5173210161662818,0.5714285714285714,0.543030303030303,392.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 4,0.9465648854961832,0.9612403100775194,0.9538461538461538,645.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 5,0.867430441898527,0.8166409861325116,0.8412698412698414,649.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 6,0.6610738255033557,0.8008130081300813,0.7242647058823529,246.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 7,0.5510204081632653,0.413265306122449,0.4723032069970846,196.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 8,0.6292134831460674,0.448,0.5233644859813085,125.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 9,0.7746478873239436,0.6528189910979229,0.7085346215780999,337.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 10,0.6327014218009479,0.7416666666666667,0.6828644501278773,360.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 11,0.3275862068965517,0.31666666666666665,0.3220338983050847,60.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 12,0.46936114732724904,0.5172413793103449,0.49213943950786054,696.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 13,0.532608695652174,0.550561797752809,0.5414364640883977,89.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 14,0.5421686746987951,0.39823008849557523,0.4591836734693877,113.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 15,0.41414141414141414,0.43617021276595747,0.42487046632124353,94.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 16,0.45864661654135336,0.4236111111111111,0.4404332129963899,144.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
Class 17,0.4782608695652174,0.2894736842105263,0.360655737704918,76.0,DynaDetect,30,30,32,2,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,128,5,0.1,gradient_ascent,Poisoned,,,857,367
